n;mae
1314;0,155490704
1315;0,154908831
1316;0,154405808
1317;0,15439633
1318;0,154608238
1319;0,152254331
1320;0,152208891
1321;0,147152982
1322;0,146545186
1323;0,151531871
1324;0,151605398
1325;0,148068206
1326;0,148589956
1327;0,148770125
1328;0,149475096
1329;0,150108764
1330;0,15438625
1331;0,148197675
1332;0,147430334
1333;0,147439311
1334;0,146823425
1335;0,147044982
1336;0,147693519
1337;0,147149791
1338;0,150086444
1339;0,150752307
1340;0,151630619
1341;0,151061304
1342;0,149999718
1343;0,14999329
1344;0,150606545
1345;0,151136801
1346;0,151132065
1347;0,14990987
1348;0,149453265
1349;0,147782226
1350;0,150331141
1351;0,143913441
1352;0,143264578
1353;0,143146217
1354;0,142366359
1355;0,143051349
1356;0,143010296
1357;0,143010409
1358;0,143031974
1359;0,139488602
1360;0,138920582
1361;0,13889443
1362;0,138992215
1363;0,132757544
1364;0,132613891
1365;0,129143266
1366;0,128205862
1367;0,127464464
1368;0,121936621
1369;0,121943547
1370;0,125507792
1371;0,125508256
1372;0,125527105
1373;0,132405457
1374;0,132424208
1375;0,131797137
1376;0,125083754
1377;0,123818535
1378;0,123849767
1379;0,126569761
1380;0,124647832
1381;0,129598686
1382;0,127949439
1383;0,128000645
1384;0,128005487
1385;0,128023872
1386;0,122247215
1387;0,125566895
1388;0,124707116
1389;0,123175454
1390;0,122475265
1391;0,117211244
1392;0,116557946
1393;0,116608278
1394;0,109646502
1395;0,103232179
1396;0,102653627
1397;0,103339676
1398;0,097411547
1399;0,096808377
1400;0,096667926
1401;0,097252411
1402;0,097259576
1403;0,101609731
1404;0,101601215
1405;0,102295155
1406;0,102308175
1407;0,098742885
1408;0,098868738
1409;0,095634482
1410;0,100528507
1411;0,100514971
1412;0,100554615
1413;0,099932344
1414;0,092507039
1415;0,092841827
1416;0,097519946
1417;0,098792369
1418;0,098260697
1419;0,098010251
1420;0,098690573
1421;0,099357513
1422;0,099365141
1423;0,093785209
1424;0,093017055
1425;0,09328398
1426;0,093452241
1427;0,093405819
1428;0,093822592
1429;0,093205186
1430;0,088926113
1431;0,089552481
1432;0,095970619
1433;0,096891101
1434;0,096899972
1435;0,096150374
1436;0,095510729
1437;0,09612483
1438;0,093138159
1439;0,092482951
1440;0,091609784
1441;0,091606022
1442;0,097839027
1443;0,097844485
1444;0,097229993
1445;0,096694308
1446;0,09669943
1447;0,095945931
1448;0,098078617
1449;0,098282657
1450;0,095636669
1451;0,095702579
1452;0,095678326
1453;0,095767645
1454;0,095912892
1455;0,095227675
1456;0,095268702
1457;0,095964738
1458;0,095938977
1459;0,097711564
1460;0,097699724
1461;0,098403672
1462;0,097770441
1463;0,097360403
1464;0,096840737
1465;0,096842953
1466;0,094276437
1467;0,094918598
1468;0,094266108
1469;0,094980296
1470;0,089555245
1471;0,089551049
1472;0,089531034
1473;0,083183592
1474;0,083149619
1475;0,083144231
1476;0,083073988
1477;0,083097696
1478;0,083077129
1479;0,080363408
1480;0,080368775
1481;0,076294773
1482;0,076285039
1483;0,07695271
1484;0,077608879
1485;0,077599397
1486;0,083076411
1487;0,078987373
1488;0,07866833
1489;0,078149846
1490;0,078154266
1491;0,077549544
1492;0,07817817
1493;0,076466457
