n;mae;;;;
40001;0,437271532;;;;
40002;0,436428726;;;;
40003;0,43625918;;;;
40004;0,428024993;;;;
40005;0,419932901;;;;
40006;0,411839692;;;;
40007;0,412979964;;;;
40008;0,413654737;;;;
40009;0,407875093;;;;
40010;0,411561102;;;;
40011;0,410130689;;;;
40012;0,405293227;;;;
40013;0,399000843;;;;
40014;0,398891779;;;;
40015;0,399706689;;;;
40016;0,395534095;;;;
40017;0,396532822;;;;
40018;0,392640915;;;;
40019;0,386151219;;;;
40020;0,386832419;;;;
40021;0,380276962;;;;
40022;0,381279356;;;;
40023;0,382365861;;;;
40024;0,382965616;;;;
40025;0,383508356;;;;
40026;0,383715054;;;;
40027;0,376604086;;;;
40028;0,369493118;;;;
40029;0,374177338;;;;
40030;0,378100945;;;;
40031;0,37309279;;;;
40032;0,376750362;;;;
40033;0,376725725;;;;
40034;0,384952191;;;;
40035;0,38484099;;;;
40036;0,379848888;;;;
40037;0,370836548;;;;
40038;0,369918437;;;;
40039;0,364176647;;;;
40040;0,363266322;;;;
40041;0,363634457;;;;
40042;0,367231795;;;;
40043;0,371708122;;;;
40044;0,371553868;;;;
40045;0,379587634;;;;
40046;0,371307365;;;;
40047;0,371239468;;;;
40048;0,380262208;;;;
40049;0,381321417;;;;
40050;0,390519516;;;;
40051;0,399717575;;;;
40052;0,406859038;;;;
40053;0,405682856;;;;
40054;0,404509008;;;;
40055;0,408990682;;;;
40056;0,411970051;;;;
40057;0,406490885;;;;
40058;0,401609606;;;;
40059;0,395888226;;;;
40060;0,390410997;;;;
40061;0,390367035;;;;
40062;0,394492184;;;;
40063;0,392331826;;;;
40064;0,389748114;;;;
40065;0,386318411;;;;
40066;0,385734024;;;;
40067;0,390243997;;;;
40068;0,385876331;;;;
40069;0,382890938;;;;
40070;0,381829449;;;;
40071;0,377461783;;;;
40072;0,377914979;;;;
40073;0,370010636;;;;
40074;0,362460727;;;;
40075;0,355112715;;;;
40076;0,353807347;;;;
40077;0,345947375;;;;
40078;0,346854593;;;;
40079;0,3384299;;;;
40080;0,330897496;;;;
40081;0,337388603;;;;
40082;0,34190274;;;;
40083;0,338581502;;;;
40084;0,336799393;;;;
40085;0,342234263;;;;
40086;0,343016024;;;;
40087;0,340229466;;;;
40088;0,341057701;;;;
40089;0,332551616;;;;
40090;0,341857724;;;;
40091;0,339031939;;;;
40092;0,339911726;;;;
40093;0,331922528;;;;
40094;0,332926604;;;;
40095;0,331795792;;;;
40096;0,335638108;;;;
40097;0,339479751;;;;
40098;0,337323629;;;;
40099;0,344447194;;;;
40100;0,343239773;;;;
40101;0,347430969;;;;
40102;0,348691218;;;;
40103;0,34944594;;;;
40104;0,353638328;;;;
40105;0,357829911;;;;
40106;0,359572642;;;;
40107;0,355432179;;;;
40108;0,34761375;;;;
40109;0,354103238;;;;
40110;0,345910644;;;;
40111;0,340475125;;;;
40112;0,337757679;;;;
40113;0,337652254;;;;
40114;0,335201624;;;;
40115;0,338498236;;;;
40116;0,340587449;;;;
40117;0,341842494;;;;
40118;0,343416335;;;;
40119;0,342890084;;;;
40120;0,343192696;;;;
40121;0,343116804;;;;
40122;0,34614884;;;;
40123;0,346048152;;;;
40124;0,345975857;;;;
40125;0,347675307;;;;
40126;0,352926575;;;;
40127;0,353675518;;;;
40128;0,36033443;;;;
40129;0,362803745;;;;
40130;0,359186693;;;;
40131;0,355572725;;;;
40132;0,359926005;;;;
40133;0,36801005;;;;
40134;0,36429001;;;;
40135;0,364708792;;;;
40136;0,372793996;;;;
40137;0,380885075;;;;
40138;0,388045236;;;;
40139;0,397415851;;;;
40140;0,401392102;;;;
40141;0,406601704;;;;
40142;0,40291197;;;;
40143;0,402626407;;;;
40144;0,396942328;;;;
40145;0,397820304;;;;
40146;0,407048913;;;;
40147;0,413599167;;;;
40148;0,413488299;;;;
40149;0,407834525;;;;
40150;0,402006057;;;;
40151;0,401720494;;;;
40152;0,401609625;;;;
40153;0,405127152;;;;
40154;0,408642345;;;;
40155;0,404431765;;;;
40156;0,400972245;;;;
40157;0,403983017;;;;
40158;0,412132955;;;;
40159;0,411564825;;;;
40160;0,41457366;;;;
40161;0,413945358;;;;
40162;0,419013572;;;;
40163;0,424331152;;;;
40164;0,423319832;;;;
40165;0,419811119;;;;
40166;0,417126846;;;;
40167;0,412745184;;;;
40168;0,417084456;;;;
40169;0,422392243;;;;
40170;0,427700031;;;;
40171;0,432365674;;;;
40172;0,431956535;;;;
40173;0,431147015;;;;
40174;0,43866853;;;;
40175;0,437182554;;;;
40176;0,434113049;;;;
40177;0,437598147;;;;
40178;0,444294171;;;;
40179;0,451566133;;;;
40180;0,454071036;;;;
40181;0,446871502;;;;
40182;0,451619536;;;;
40183;0,446482033;;;;
40184;0,447111413;;;;
40185;0,443536532;;;;
40186;0,450874495;;;;
40187;0,454118354;;;;
40188;0,462571303;;;;
40189;0,462152466;;;;
40190;0,456573299;;;;
40191;0,45464729;;;;
40192;0,460226113;;;;
40193;0,466543924;;;;
40194;0,471984589;;;;
40195;0,477425255;;;;
40196;0,476944604;;;;
40197;0,480186414;;;;
40198;0,481027542;;;;
40199;0,477340342;;;;
40200;0,475326602;;;;
40201;0,475685342;;;;
40202;0,479817749;;;;
40203;0,48565577;;;;
40204;0,489982213;;;;
40205;0,491278604;;;;
40206;0,490279385;;;;
40207;0,490675457;;;;
40208;0,493484166;;;;
40209;0,495654614;;;;
40210;0,498586321;;;;
40211;0,498487628;;;;
40212;0,501707589;;;;
40213;0,501608897;;;;
40214;0,501313615;;;;
40215;0,502353584;;;;
40216;0,497515479;;;;
40217;0,499251078;;;;
40218;0,497906122;;;;
40219;0,499671904;;;;
40220;0,504226786;;;;
40221;0,505607971;;;;
40222;0,502527415;;;;
40223;0,507082527;;;;
40224;0,51372243;;;;
40225;0,512941932;;;;
40226;0,5115193;;;;
40227;0,514599856;;;;
40228;0,508664039;;;;
40229;0,505834626;;;;
40230;0,513374624;;;;
40231;0,513955835;;;;
40232;0,508065689;;;;
40233;0,501298436;;;;
40234;0,503655441;;;;
40235;0,504591588;;;;
40236;0,505300636;;;;
40237;0,501123046;;;;
40238;0,499786668;;;;
40239;0,49628598;;;;
40240;0,498134644;;;;
40241;0,501366415;;;;
40242;0,50158695;;;;
40243;0,500587966;;;;
40244;0,50277254;;;;
40245;0,499414209;;;;
40246;0,496055877;;;;
40247;0,495126943;;;;
40248;0,49542237;;;;
40249;0,500788874;;;;
40250;0,502141015;;;;
40251;0,49795025;;;;
40252;0,498245677;;;;
40253;0,493708368;;;;
40254;0,498825578;;;;
40255;0,506604148;;;;
40256;0,507631785;;;;
40257;0,50501096;;;;
40258;0,500866895;;;;
40259;0,509593798;;;;
40260;0,507252453;;;;
40261;0,514671867;;;;
40262;0,507255101;;;;
40263;0,499894224;;;;
40264;0,507607085;;;;
40265;0,508540291;;;;
40266;0,507971409;;;;
40267;0,509945235;;;;
40268;0,501220862;;;;
40269;0,500615291;;;;
40270;0,499311055;;;;
40271;0,490230901;;;;
40272;0,492348409;;;;
40273;0,500022328;;;;
40274;0,499010779;;;;
40275;0,499966845;;;;
40276;0,503301774;;;;
40277;0,501134284;;;;
40278;0,49527811;;;;
40279;0,492096178;;;;
40280;0,492852537;;;;
40281;0,497022777;;;;
40282;0,489227432;;;;
40283;0,491592515;;;;
40284;0,48991946;;;;
40285;0,489468434;;;;
40286;0,485890674;;;;
40287;0,478086229;;;;
40288;0,473409459;;;;
40289;0,477529177;;;;
40290;0,479730895;;;;
40291;0,483998984;;;;
40292;0,482743274;;;;
40293;0,477238875;;;;
40294;0,474810691;;;;
40295;0,472446026;;;;
40296;0,46916027;;;;
40297;0,467930021;;;;
40298;0,464972962;;;;
40299;0,464976622;;;;
40300;0,467496865;;;;
40301;0,465048307;;;;
40302;0,460296543;;;;
40303;0,455286856;;;;
40304;0,453427237;;;;
40305;0,454041314;;;;
40306;0,45940097;;;;
40307;0,45565461;;;;
40308;0,452461876;;;;
40309;0,44570222;;;;
40310;0,445739388;;;;
40311;0,446212245;;;;
40312;0,446753824;;;;
40313;0,446241038;;;;
40314;0,450297429;;;;
40315;0,449901358;;;;
40316;0,449624879;;;;
40317;0,446918487;;;;
40318;0,446691583;;;;
40319;0,445336244;;;;
40320;0,443631802;;;;
40321;0,445085591;;;;
40322;0,451606798;;;;
40323;0,453624817;;;;
40324;0,450210262;;;;
40325;0,453652403;;;;
40326;0,454578445;;;;
40327;0,458938521;;;;
40328;0,462970968;;;;
40329;0,467331043;;;;
40330;0,459446295;;;;
40331;0,461353942;;;;
40332;0,460435902;;;;
40333;0,464442501;;;;
40334;0,465240077;;;;
40335;0,464927063;;;;
40336;0,456662654;;;;
40337;0,46162796;;;;
40338;0,456333268;;;;
40339;0,460160525;;;;
40340;0,459660539;;;;
40341;0,458833411;;;;
40342;0,458592184;;;;
40343;0,455991609;;;;
40344;0,455750382;;;;
40345;0,455509154;;;;
40346;0,450014815;;;;
40347;0,447258209;;;;
40348;0,438259492;;;;
40349;0,43846428;;;;
40350;0,434421587;;;;
40351;0,429909125;;;;
40352;0,420760452;;;;
40353;0,421772232;;;;
40354;0,420124002;;;;
40355;0,418871268;;;;
40356;0,417882945;;;;
40357;0,416120028;;;;
40358;0,411822241;;;;
40359;0,409153594;;;;
40360;0,414987376;;;;
40361;0,40778746;;;;
40362;0,406032277;;;;
40363;0,404223018;;;;
40364;0,405279523;;;;
40365;0,405667291;;;;
40366;0,405664136;;;;
40367;0,403968042;;;;
40368;0,412976143;;;;
40369;0,405017668;;;;
40370;0,403116374;;;;
40371;0,410122006;;;;
40372;0,417480278;;;;
40373;0,419162276;;;;
40374;0,420844274;;;;
40375;0,42936425;;;;
40376;0,421491391;;;;
40377;0,425918733;;;;
40378;0,433242014;;;;
40379;0,438311191;;;;
40380;0,433769187;;;;
40381;0,429289714;;;;
40382;0,427723317;;;;
40383;0,425003729;;;;
40384;0,4189149;;;;
40385;0,417448557;;;;
40386;0,422034076;;;;
40387;0,420566666;;;;
40388;0,418143637;;;;
40389;0,423120354;;;;
40390;0,426260515;;;;
40391;0,427386273;;;;
40392;0,426622161;;;;
40393;0,431694057;;;;
40394;0,430160491;;;;
40395;0,434090104;;;;
40396;0,436259426;;;;
40397;0,431931996;;;;
40398;0,429943024;;;;
40399;0,425390484;;;;
40400;0,42161941;;;;
40401;0,426580062;;;;
40402;0,433976131;;;;
40403;0,434048646;;;;
40404;0,428682345;;;;
40405;0,431221092;;;;
40406;0,432386047;;;;
40407;0,431037366;;;;
40408;0,431860386;;;;
40409;0,431705443;;;;
40410;0,429187859;;;;
40411;0,429632753;;;;
40412;0,433753622;;;;
40413;0,43342262;;;;
40414;0,430512648;;;;
40415;0,427602676;;;;
40416;0,427992956;;;;
40417;0,435003001;;;;
40418;0,440136081;;;;
40419;0,447530673;;;;
40420;0,452116137;;;;
40421;0,456701601;;;;
40422;0,44986115;;;;
40423;0,450107197;;;;
40424;0,446223921;;;;
40425;0,449612659;;;;
40426;0,445262091;;;;
40427;0,437477978;;;;
40428;0,432581161;;;;
40429;0,424808552;;;;
40430;0,425647563;;;;
40431;0,432235132;;;;
40432;0,437368128;;;;
40433;0,438453593;;;;
40434;0,436105026;;;;
40435;0,442939247;;;;
40436;0,442807428;;;;
40437;0,44089652;;;;
40438;0,441107042;;;;
40439;0,439702207;;;;
40440;0,44133967;;;;
40441;0,436057147;;;;
40442;0,433751957;;;;
40443;0,432285346;;;;
40444;0,43366405;;;;
40445;0,431759081;;;;
40446;0,432066176;;;;
40447;0,436837405;;;;
40448;0,445369389;;;;
40449;0,436312158;;;;
40450;0,435999613;;;;
40451;0,443634508;;;;
40452;0,445153863;;;;
40453;0,451335597;;;;
40454;0,444695832;;;;
40455;0,436968403;;;;
40456;0,437874338;;;;
40457;0,444726476;;;;
40458;0,452588352;;;;
40459;0,447557383;;;;
40460;0,440719121;;;;
40461;0,440979476;;;;
40462;0,450182981;;;;
40463;0,449874296;;;;
40464;0,444520041;;;;
40465;0,4527763;;;;
40466;0,454650271;;;;
40467;0,454788532;;;;
40468;0,450630293;;;;
40469;0,450444663;;;;
40470;0,451735106;;;;
40471;0,452903282;;;;
40472;0,445783006;;;;
40473;0,437605007;;;;
40474;0,428094112;;;;
40475;0,426939155;;;;
40476;0,429373736;;;;
40477;0,424431584;;;;
40478;0,42222878;;;;
40479;0,419596448;;;;
40480;0,420920213;;;;
40481;0,423641159;;;;
40482;0,433329703;;;;
40483;0,435063428;;;;
40484;0,442424537;;;;
40485;0,443749623;;;;
40486;0,436957025;;;;
40487;0,446546508;;;;
40488;0,44441681;;;;
40489;0,434950886;;;;
40490;0,425812675;;;;
40491;0,425945643;;;;
40492;0,421677172;;;;
40493;0,41439222;;;;
40494;0,41151361;;;;
40495;0,403274648;;;;
40496;0,401167429;;;;
40497;0,406928544;;;;
40498;0,412260635;;;;
40499;0,421103903;;;;
40500;0,427006307;;;;
40501;0,428177271;;;;
40502;0,428137084;;;;
40503;0,434574368;;;;
40504;0,43345335;;;;
40505;0,433697823;;;;
40506;0,426602729;;;;
40507;0,42638171;;;;
40508;0,430075134;;;;
40509;0,434109441;;;;
40510;0,438164734;;;;
40511;0,444823287;;;;
40512;0,441484549;;;;
40513;0,442003227;;;;
40514;0,440072617;;;;
40515;0,438470962;;;;
40516;0,437904916;;;;
40517;0,438410435;;;;
40518;0,432862854;;;;
40519;0,431569968;;;;
40520;0,423550384;;;;
40521;0,41523722;;;;
40522;0,414718673;;;;
40523;0,407163203;;;;
40524;0,407409673;;;;
40525;0,405473601;;;;
40526;0,404979241;;;;
40527;0,404484312;;;;
40528;0,410833795;;;;
40529;0,410327453;;;;
40530;0,414444034;;;;
40531;0,406082746;;;;
40532;0,40077306;;;;
40533;0,399355147;;;;
40534;0,392901125;;;;
40535;0,385139746;;;;
40536;0,384769228;;;;
40537;0,377763635;;;;
40538;0,377100281;;;;
40539;0,368930336;;;;
40540;0,362046114;;;;
40541;0,360001661;;;;
40542;0,356751812;;;;
40543;0,35271205;;;;
40544;0,354756503;;;;
40545;0,359666005;;;;
40546;0,365881618;;;;
40547;0,358119253;;;;
40548;0,349063527;;;;
40549;0,348985683;;;;
40550;0,35304485;;;;
40551;0,3545417;;;;
40552;0,353587431;;;;
40553;0,347332316;;;;
40554;0,346288127;;;;
40555;0,346938285;;;;
40556;0,346202509;;;;
40557;0,347794994;;;;
40558;0,340606059;;;;
40559;0,34035358;;;;
40560;0,340101074;;;;
40561;0,34487009;;;;
40562;0,344679226;;;;
40563;0,352822682;;;;
40564;0,357117779;;;;
40565;0,351894447;;;;
40566;0,350639295;;;;
40567;0,350778048;;;;
40568;0,346706776;;;;
40569;0,353086019;;;;
40570;0,350559516;;;;
40571;0,350274316;;;;
40572;0,349168211;;;;
40573;0,348730453;;;;
40574;0,355756029;;;;
40575;0,348687718;;;;
40576;0,3476154;;;;
40577;0,349671077;;;;
40578;0,343968974;;;;
40579;0,338316252;;;;
40580;0,34133565;;;;
40581;0,3394532;;;;
40582;0,337699321;;;;
40583;0,341731489;;;;
40584;0,335852445;;;;
40585;0,335758417;;;;
40586;0,339189286;;;;
40587;0,330863817;;;;
40588;0,332137147;;;;
40589;0,333368463;;;;
40590;0,33460944;;;;
40591;0,32625156;;;;
40592;0,330528344;;;;
40593;0,339202319;;;;
40594;0,34126758;;;;
40595;0,342297532;;;;
40596;0,343546127;;;;
40597;0,336395747;;;;
40598;0,331729786;;;;
40599;0,32370435;;;;
40600;0,316292835;;;;
40601;0,309555514;;;;
40602;0,301495486;;;;
40603;0,299265299;;;;
40604;0,304063101;;;;
40605;0,302712882;;;;
40606;0,303369411;;;;
40607;0,305097736;;;;
40608;0,308190884;;;;
40609;0,30456893;;;;
40610;0,306229947;;;;
40611;0,299636966;;;;
40612;0,295683796;;;;
40613;0,296641116;;;;
40614;0,298131409;;;;
40615;0,29843534;;;;
40616;0,30035726;;;;
40617;0,292299522;;;;
40618;0,295765062;;;;
40619;0,28944858;;;;
40620;0,296172657;;;;
40621;0,300381008;;;;
40622;0,305225398;;;;
40623;0,31286245;;;;
40624;0,318425265;;;;
40625;0,313253248;;;;
40626;0,321974262;;;;
40627;0,322735873;;;;
40628;0,316913813;;;;
40629;0,318715661;;;;
40630;0,314966228;;;;
40631;0,315471791;;;;
40632;0,318761655;;;;
40633;0,318159745;;;;
40634;0,319817639;;;;
40635;0,321344856;;;;
40636;0,321432338;;;;
40637;0,324476181;;;;
40638;0,332727605;;;;
40639;0,33425555;;;;
40640;0,341584415;;;;
40641;0,34125608;;;;
40642;0,346525752;;;;
40643;0,349449078;;;;
40644;0,341685444;;;;
40645;0,334338739;;;;
40646;0,331876028;;;;
40647;0,33191545;;;;
40648;0,332356022;;;;
40649;0,339562854;;;;
40650;0,335668142;;;;
40651;0,326332755;;;;
40652;0,329491615;;;;
40653;0,336410839;;;;
40654;0,336409226;;;;
40655;0,34282471;;;;
40656;0,351667082;;;;
40657;0,343526083;;;;
40658;0,352033783;;;;
40659;0,360715496;;;;
40660;0,368707025;;;;
40661;0,367449955;;;;
40662;0,358151061;;;;
40663;0,350486661;;;;
40664;0,349346732;;;;
40665;0,345536954;;;;
40666;0,35352895;;;;
40667;0,353695768;;;;
40668;0,36103598;;;;
40669;0,363979484;;;;
40670;0,359696569;;;;
40671;0,351803231;;;;
40672;0,351359792;;;;
40673;0,351421806;;;;
40674;0,346561555;;;;
40675;0,354005611;;;;
40676;0,35296146;;;;
40677;0,355225543;;;;
40678;0,354011706;;;;
40679;0,353650556;;;;
40680;0,349525922;;;;
40681;0,349589873;;;;
40682;0,351114497;;;;
40683;0,346746966;;;;
40684;0,353545551;;;;
40685;0,35418466;;;;
40686;0,350438613;;;;
40687;0,350548675;;;;
40688;0,349499258;;;;
40689;0,348951179;;;;
40690;0,356185582;;;;
40691;0,3614206;;;;
40692;0,365253966;;;;
40693;0,364690162;;;;
40694;0,367813886;;;;
40695;0,375492371;;;;
40696;0,381582606;;;;
40697;0,389686828;;;;
40698;0,389984514;;;;
40699;0,389487743;;;;
40700;0,388993685;;;;
40701;0,387820659;;;;
40702;0,393652768;;;;
40703;0,387990341;;;;
40704;0,383742228;;;;
40705;0,385911482;;;;
40706;0,394900938;;;;
40707;0,393202307;;;;
40708;0,384957626;;;;
40709;0,389418343;;;;
40710;0,382085903;;;;
40711;0,389416811;;;;
40712;0,387464874;;;;
40713;0,385688922;;;;
40714;0,384875142;;;;
40715;0,393214793;;;;
40716;0,390794847;;;;
40717;0,396736849;;;;
40718;0,394468967;;;;
40719;0,393485467;;;;
40720;0,394426314;;;;
40721;0,397642897;;;;
40722;0,401897241;;;;
40723;0,398572304;;;;
40724;0,392926403;;;;
40725;0,392299397;;;;
40726;0,388537237;;;;
40727;0,396840422;;;;
40728;0,397103308;;;;
40729;0,396039871;;;;
40730;0,394966055;;;;
40731;0,394343015;;;;
40732;0,391171739;;;;
40733;0,388001179;;;;
40734;0,394856508;;;;
40735;0,39449479;;;;
40736;0,398880626;;;;
40737;0,398188635;;;;
40738;0,394109857;;;;
40739;0,39925491;;;;
40740;0,392388237;;;;
40741;0,393253152;;;;
40742;0,39642513;;;;
40743;0,398393652;;;;
40744;0,402142924;;;;
40745;0,409908253;;;;
40746;0,414524526;;;;
40747;0,419400414;;;;
40748;0,423996109;;;;
40749;0,421705201;;;;
40750;0,429910348;;;;
40751;0,43816131;;;;
40752;0,441514399;;;;
40753;0,436700729;;;;
40754;0,443830353;;;;
40755;0,445265369;;;;
40756;0,439140996;;;;
40757;0,44172776;;;;
40758;0,439555529;;;;
40759;0,437385157;;;;
40760;0,437681209;;;;
40761;0,440381112;;;;
40762;0,44320494;;;;
40763;0,442598386;;;;
40764;0,435909124;;;;
40765;0,44485195;;;;
40766;0,436014836;;;;
40767;0,437655527;;;;
40768;0,435473553;;;;
40769;0,432112937;;;;
40770;0,437693646;;;;
40771;0,437747277;;;;
40772;0,438720328;;;;
40773;0,438282717;;;;
40774;0,44278054;;;;
40775;0,435582004;;;;
40776;0,436841;;;;
40777;0,432754298;;;;
40778;0,439874394;;;;
40779;0,441782164;;;;
40780;0,447560844;;;;
40781;0,45243388;;;;
40782;0,443704991;;;;
40783;0,449824505;;;;
40784;0,447642531;;;;
40785;0,446407549;;;;
40786;0,453185638;;;;
40787;0,459632862;;;;
40788;0,467719916;;;;
40789;0,475347645;;;;
40790;0,469217879;;;;
40791;0,465087498;;;;
40792;0,464170609;;;;
40793;0,458329005;;;;
40794;0,461373955;;;;
40795;0,461524377;;;;
40796;0,453539816;;;;
40797;0,444956678;;;;
40798;0,446373616;;;;
40799;0,451425161;;;;
40800;0,452786489;;;;
40801;0,459915464;;;;
40802;0,462784863;;;;
40803;0,467959433;;;;
40804;0,468062947;;;;
40805;0,459411946;;;;
40806;0,458513071;;;;
40807;0,460000652;;;;
40808;0,468086232;;;;
40809;0,466747484;;;;
40810;0,475352954;;;;
40811;0,466821763;;;;
40812;0,466922819;;;;
40813;0,46686792;;;;
40814;0,466012346;;;;
40815;0,46580098;;;;
40816;0,475197122;;;;
40817;0,477288044;;;;
40818;0,475366422;;;;
40819;0,47530751;;;;
40820;0,476142875;;;;
40821;0,469081007;;;;
40822;0,459454128;;;;
40823;0,463795145;;;;
40824;0,47088174;;;;
40825;0,473543509;;;;
40826;0,477841327;;;;
40827;0,469018891;;;;
40828;0,468553011;;;;
40829;0,470974931;;;;
40830;0,477559546;;;;
40831;0,482733369;;;;
40832;0,489708254;;;;
40833;0,489181042;;;;
40834;0,484961483;;;;
40835;0,487250516;;;;
40836;0,483441346;;;;
40837;0,482193919;;;;
40838;0,479442448;;;;
40839;0,476224747;;;;
40840;0,476376208;;;;
40841;0,48126562;;;;
40842;0,477296527;;;;
40843;0,475860052;;;;
40844;0,472092312;;;;
40845;0,464304491;;;;
40846;0,45627827;;;;
40847;0,451977498;;;;
40848;0,44796564;;;;
40849;0,443953783;;;;
40850;0,435638647;;;;
40851;0,427803016;;;;
40852;0,424897186;;;;
40853;0,4273354;;;;
40854;0,421541983;;;;
40855;0,414619702;;;;
40856;0,414619702;;;;
40857;0,414619702;;;;
40858;0,408456261;;;;
40859;0,400988405;;;;
40860;0,392292302;;;;
40861;0,389929025;;;;
40862;0,395521322;;;;
40863;0,398560665;;;;
40864;0,401158245;;;;
40865;0,394647962;;;;
40866;0,402366449;;;;
40867;0,400273975;;;;
40868;0,401536407;;;;
40869;0,404923278;;;;
40870;0,401000548;;;;
40871;0,410012193;;;;
40872;0,416554003;;;;
40873;0,416282594;;;;
40874;0,417975383;;;;
40875;0,417775133;;;;
40876;0,424597925;;;;
40877;0,430909136;;;;
40878;0,431575328;;;;
40879;0,429542726;;;;
40880;0,428580959;;;;
40881;0,42358217;;;;
40882;0,427430647;;;;
40883;0,420689084;;;;
40884;0,419170359;;;;
40885;0,427337168;;;;
40886;0,419713708;;;;
40887;0,416929257;;;;
40888;0,413107498;;;;
40889;0,405979936;;;;
40890;0,408680453;;;;
40891;0,408534191;;;;
40892;0,406373511;;;;
40893;0,409137547;;;;
40894;0,405936265;;;;
40895;0,405486973;;;;
40896;0,407374618;;;;
40897;0,415658885;;;;
40898;0,415338236;;;;
40899;0,411004255;;;;
40900;0,411499238;;;;
40901;0,411925275;;;;
40902;0,405028208;;;;
40903;0,402029786;;;;
40904;0,409846291;;;;
40905;0,409735263;;;;
40906;0,405264246;;;;
40907;0,408023063;;;;
40908;0,400582432;;;;
40909;0,399656389;;;;
40910;0,393560715;;;;
40911;0,395221324;;;;
40912;0,396929996;;;;
40913;0,401307886;;;;
40914;0,403948033;;;;
40915;0,395882524;;;;
40916;0,390320615;;;;
40917;0,385536255;;;;
40918;0,386474294;;;;
40919;0,395997507;;;;
40920;0,38810639;;;;
40921;0,389203302;;;;
40922;0,391293596;;;;
40923;0,382495873;;;;
40924;0,381422488;;;;
40925;0,384192542;;;;
40926;0,380866263;;;;
40927;0,386554379;;;;
40928;0,386545029;;;;
40929;0,383647657;;;;
40930;0,379620308;;;;
40931;0,374122213;;;;
40932;0,367351881;;;;
40933;0,373621472;;;;
40934;0,373488512;;;;
40935;0,371279597;;;;
40936;0,376997958;;;;
40937;0,377262747;;;;
40938;0,385060026;;;;
40939;0,381920384;;;;
40940;0,385345638;;;;
40941;0,386054793;;;;
40942;0,388370784;;;;
40943;0,392824764;;;;
40944;0,399754545;;;;
40945;0,398529123;;;;
40946;0,398188081;;;;
40947;0,397666023;;;;
40948;0,396854902;;;;
40949;0,396223955;;;;
40950;0,404711526;;;;
40951;0,403957289;;;;
40952;0,399378712;;;;
40953;0,401503358;;;;
40954;0,400341334;;;;
40955;0,399655742;;;;
40956;0,403973995;;;;
40957;0,401795644;;;;
40958;0,404158631;;;;
40959;0,404665392;;;;
40960;0,409725881;;;;
40961;0,406675241;;;;
40962;0,399104631;;;;
40963;0,39654806;;;;
40964;0,402731702;;;;
40965;0,408599284;;;;
40966;0,408394218;;;;
40967;0,415568399;;;;
40968;0,417763105;;;;
40969;0,413927682;;;;
40970;0,420239316;;;;
40971;0,412784574;;;;
40972;0,406370052;;;;
40973;0,406956554;;;;
40974;0,405135346;;;;
40975;0,410337179;;;;
40976;0,40997761;;;;
40977;0,402724975;;;;
40978;0,39656668;;;;
40979;0,404548271;;;;
40980;0,40055916;;;;
