case_id;earliness_avg;true_avg_100;true_avg_1000;adaption_rate_avg;adapt_per_ep;costs_avg;cost_per_ep;rewards_avg;reward_per_ep;true_per_ep;position_adaptation_per_ep;case_length_per_ep;step_1_probability;step_2_probability;step_3_probability;step_4_probability;step_5_probability;step_6_probability;step_7_probability;step_8_probability;step_9_probability;step_10_probability;step_11_probability;step_12_probability;step_13_probability;step_14_probability;step_15_probability;step_16_probability;step_17_probability;step_18_probability;step_19_probability;step_20_probability;step_21_probability;step_22_probability;step_23_probability
208;0,777533057;0,267326733;0,291866029;0,97029703;1;0;0;-2,983295908;-3,164102564;False;1;13;0,254335314;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
209;0,778499759;0,267326733;0,29047619;0,97029703;1;0;0;-2,981697854;-3,138596491;False;2;19;0,262758344;0,262569547;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
210;0,783821888;0,267326733;0,289099526;0,97029703;1;0;0;-2,984287642;-3,173333333;False;1;15;0,245289609;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
211;0,787346934;0,267326733;0,287735849;0,97029703;1;0;0;-2,98526574;-3,053333333;False;3;15;0,258899361;0,268768191;0,271274507;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
212;0,788789936;0,257425743;0,286384977;0,97029703;1;0;0;-2,984245638;-3,033333333;False;2;9;0,263198376;0,265330464;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
213;0,785721575;0,257425743;0,285046729;0,97029703;1;0;0;-2,979078198;-2,824242424;False;5;11;0,254414648;0,25716573;0,259781688;0,260565788;0,263255537;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
214;0,788895094;0,257425743;0,28372093;0,97029703;1;0;0;-2,9795693;-3,185964912;False;1;19;0,263603747;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
215;0,787877295;0,267326733;0,287037037;0,97029703;1;0;0;-2,976156708;-3,037681159;True;5;23;0,239016652;0,240309715;0,240741983;0,247930929;0,249721736;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
216;0,79223556;0,267326733;0,290322581;0,97029703;1;0;0;-2,977788303;-3,194202899;True;1;23;0,274018168;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
217;0,791740817;0,267326733;0,288990826;0,97029703;1;0;0;-2,974848009;-3,06969697;False;2;11;0,299896568;0,289974093;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
218;0,792462318;0,267326733;0,287671233;0,97029703;1;0;0;-2,973017826;-3,133333333;False;1;9;0,249423623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
219;0,791976409;0,267326733;0,286363636;0,97029703;1;0;0;-2,970094677;-3,061904762;False;4;21;0,240421072;0,244062603;0,245568216;0,245985702;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
220;0,788737018;0,257425743;0,285067873;0,97029703;1;0;0;-2,964735569;-2,847619048;False;3;7;0,290621758;0,284052908;0,282889038;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
221;0,786593303;0,257425743;0,283783784;0,97029703;1;0;0;-2,960364712;-2,915686275;False;6;17;0,247877508;0,2477559;0,250409961;0,253779471;0,258381516;0,261387438;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
222;0,786593303;0,257425743;0,282511211;0,97029703;1;0;0;-2,957994475;-2,987878788;False;3;11;0,299390733;0,296685666;0,305931866;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
223;0,783635599;0,267326733;0,285714286;0,97029703;1;0;0;-2,952814392;-2,933333333;True;3;9;0,295742422;0,297826678;0,302624702;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
224;0,784651389;0,257425743;0,284444444;0,97029703;1;0;0;-2,953800011;-3,423076923;False;1;13;0,245824337;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
225;0,782111912;0,267326733;0,287610619;0,97029703;1;0;0;-2,951335964;-3,192307692;True;4;13;0,245461658;0,252524734;0,259087175;0,262257814;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
226;0,781051748;0,257425743;0,286343612;0,97029703;1;0;0;-2,950307289;-3,214285714;False;2;7;0,274338067;0,275619715;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
227;0,7839329;0,257425743;0,285087719;0,97029703;1;0;0;-2,953102863;-3,382352941;False;2;17;0,259718657;0,271433562;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
228;0,784425851;0,257425743;0,283842795;0,97029703;1;0;0;-2,953581172;-3,326086957;False;4;23;0,239444822;0,240175873;0,240921736;0,248582691;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
229;0,784383598;0,247524752;0,282608696;0,97029703;1;0;0;-2,953540174;-3,452380952;False;1;21;0,244897023;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
230;0,785534828;0,247524752;0,281385281;0,97029703;1;0;0;-2,954657208;-3,346153846;False;2;13;0,249488756;0,263819128;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
231;0,782751897;0,257425743;0,284482759;0,97029703;1;0;0;-2,951956938;-3,045454545;True;5;11;0,245765284;0,245948821;0,249898091;0,249984279;0,252923459;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
232;0,783399775;0,257425743;0,283261803;0,97029703;1;0;0;-2,952585573;-3,452380952;False;1;21;0,297970057;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
233;0,785052258;0,247524752;0,282051282;0,97029703;1;0;0;-2,954188972;-3,346153846;False;2;13;0,251306772;0,251236022;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
234;0,785485158;0,247524752;0,280851064;0,97029703;1;0;0;-2,954609014;-3,409090909;False;1;11;0,273669899;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
235;0,786228775;0,237623762;0,279661017;0,97029703;1;0;0;-2,955330544;-3,342105263;False;3;19;0,25188154;0,249594018;0,253523946;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
236;0,785339189;0,247524752;0,282700422;0,97029703;1;0;0;-2,95446738;-3,346153846;True;2;13;0,290305853;0,297749519;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
237;0,781628614;0,237623762;0,281512605;0,97029703;1;0;0;-2,95086702;-3,045454545;False;5;11;0,290045708;0,262182146;0,264714986;0,268289953;0,271051109;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
238;0,782082128;0,237623762;0,284518828;0,97029703;1;0;0;-2,951307064;-3,433333333;True;1;15;0,236264735;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
239;0,779034156;0,237623762;0,2875;0,97029703;1;0;0;-2,948349626;-2,928571429;True;4;7;0,239000216;0,237238079;0,237122983;0,22827895;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
240;0,775323581;0,237623762;0,286307054;0,97029703;1;0;0;-2,944749266;-3,045454545;False;5;11;0,234394565;0,227213681;0,230178788;0,223014072;0,22449863;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
241;0,772230036;0,237623762;0,285123967;0,97029703;1;0;0;-2,941747608;-2,961538462;False;7;13;0,219626844;0,248697132;0,232239887;0,23466371;0,231729805;0,230727166;0,230463043;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
242;0,765241786;0,227722772;0,283950617;0,97029703;1;0;0;-2,93496693;-2,681818182;False;9;11;0,216733754;0,21946618;0,218209878;0,219877109;0,223391354;0,221198142;0,222180158;0,224841624;0,228438824;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
243;0,765395231;0,227722772;0,282786885;0,97029703;1;0;0;-2,935115817;-3,357142857;False;1;7;0,259415299;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
244;0,7692825;0,227722772;0,281632653;0,97029703;1;0;0;-2,938887623;-3,452380952;False;1;21;0,232688338;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
245;0,771109317;0,237623762;0,284552846;0,97029703;1;0;0;-2,940660179;-3,326086957;True;4;23;0,201466605;0,207551673;0,214625135;0,216517076;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
246;0,771206499;0,237623762;0,28340081;0,97029703;1;0;0;-2,940754474;-3,30952381;False;4;21;0,207053125;0,207194537;0,20710817;0,211227551;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
247;0,773061787;0,237623762;0,282258065;0,97029703;1;0;0;-2,942554654;-3,318181818;False;2;11;0,232868925;0,260393441;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
248;0,771579142;0,227722772;0,281124498;0,97029703;1;0;0;-2,941116048;-3,277777778;False;2;9;0,227423638;0,23449564;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
249;0,77240263;0,227722772;0,28;0,97029703;1;0;0;-2,941915076;-3,447368421;False;1;19;0,201111525;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
250;0,767455196;0,227722772;0,278884462;0,97029703;1;0;0;-2,937114596;-2,833333333;False;10;15;0,214505851;0,216296062;0,215253979;0,223007917;0,220957115;0,221767649;0,222321257;0,224626184;0,223223865;0,228781208;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
251;0,768457332;0,217821782;0,277777778;0,98019802;1;0;0;-2,985299414;-3,366666667;False;2;15;0,259947717;0,252709448;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
252;0,768312342;0,217821782;0,276679842;0,98019802;1;0;0;-2,98770755;-3,394736842;False;2;19;0,23112461;0,226228759;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
253;0,767539059;0,217821782;0,275590551;0,98019802;1;0;0;-2,989485622;-3,318181818;False;2;11;0,22658585;0,225974932;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
254;0,767974788;0,207920792;0,274509804;0,98019802;1;0;0;-2,992378264;-3,366666667;False;2;15;0,238647118;0,258945495;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
255;0,76952879;0,217821782;0,27734375;0,98019802;1;0;0;-2,996237112;-3,346153846;True;2;13;0,219615802;0,224437118;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
256;0,767631025;0,217821782;0,276264591;0,98019802;1;0;0;-2,996753163;-3,045454545;False;5;11;0,221494883;0,227757707;0,228285506;0,228512645;0,227075875;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
257;0,767306928;0,217821782;0,275193798;0,98019802;1;0;0;-2,999017507;-3,409090909;False;1;11;0,220491365;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
258;0,763434209;0,217821782;0,274131274;0,98019802;1;0;0;-2,997681722;-2,934782609;False;13;23;0,207705691;0,207388148;0,207822889;0,210886687;0,214082897;0,213958293;0,217541948;0,219137356;0,225088999;0,225713313;0,227567241;0,223666474;0,224819899;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
259;0,763500228;0,217821782;0,273076923;0,98019802;1;0;0;-3,000270216;-3,388888889;False;1;9;0,237670839;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
260;0,763230148;0,217821782;0,272030651;0,98019802;1;0;0;-3,002555739;-3,382352941;False;2;17;0,23992984;0,248273164;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
261;0,75766649;0,207920792;0,270992366;0,98019802;1;0;0;-2,999472489;-2,676470588;False;14;17;0,219715163;0,218678728;0,223462939;0,219047412;0,217887759;0,220649809;0,222929969;0,224941954;0,228494421;0,228747696;0,231082439;0,229963318;0,22939375;0,22962378;-1;-1;-1;-1;-1;-1;-1;-1;-1
262;0,755793939;0,217821782;0,273764259;0,97029703;0;0;0;-2,953131973;1,5;True;-1;11;0,218726948;0,226494119;0,226794049;0,228346705;0,226804316;0,22171475;0,22424379;0,225028038;0,22436294;0,232379511;0,233447582;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
263;0,748624918;0,227722772;0,276515152;0,97029703;1;0;0;-2,938341417;-1,679487179;True;10;13;0,264009446;0,261846632;0,259313941;0,248501167;0,238966495;0,242339596;0,234891757;0,23352471;0,224514425;0,22601518;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
264;0,747156962;0,227722772;0,279245283;0,97029703;1;0;0;-2,924657206;-1,79122807;True;4;19;0,204635814;0,20633322;0,206795827;0,213968635;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
265;0,748231076;0,217821782;0,278195489;0,97029703;1;0;0;-2,912463355;-1,812280702;False;2;19;0,201407596;0,203313753;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
266;0,742850742;0,227722772;0,280898876;0,97029703;1;0;0;-2,898944003;-1,687878788;True;8;11;0,174271405;0,175699845;0,176142618;0,1772919;0,179775894;0,188451558;0,217444852;0,236855328;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
267;0,743636145;0,237623762;0,28358209;0,96039604;0;0;0;-2,855049614;1,5;True;-1;17;0,176058143;0,179518849;0,187658653;0,184096023;0,18280828;0,178457096;0,178530455;0,179310381;0,179201752;0,180944785;0,181799844;0,186266541;0,187122375;0,18522808;0,183998942;0,188894436;0,189982593;-1;-1;-1;-1;-1;-1
268;0,741660132;0,247524752;0,286245353;0,95049505;0;0;0;-2,808778987;1,5;True;-1;9;0,201191813;0,200119421;0,198414639;0,185410112;0,186495498;0,18551898;0,186622933;0,191690892;0,192354336;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
269;0,742941327;0,247524752;0,285185185;0,95049505;1;0;0;-2,78164745;-0,329411765;False;1;17;0,176775903;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
270;0,740833288;0,257425743;0,287822878;0,96039604;1;0;0;-2,777001601;-0,530769231;True;6;13;0,18399623;0,205267251;0,215103105;0,210806563;0,221849456;0,22273083;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
271;0,741248212;0,267326733;0,290441176;0,96039604;1;0;0;-2,752432023;-0,358823529;True;2;17;0,171939954;0,177008733;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
272;0,738597255;0,267326733;0,293040293;0,96039604;1;0;0;-2,729141123;-0,5;True;6;15;0,174313203;0,178231284;0,182755709;0,180453897;0,179652348;0,180394769;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
273;0,7388505;0,277227723;0,295620438;0,95049505;0;0;0;-2,687179784;1,5;True;-1;7;0,218316048;0,223990858;0,221169263;0,187560976;0,17946209;0,181402266;0,183493555;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
274;0,738733787;0,267326733;0,294545455;0,95049505;1;0;0;-2,660785464;-0,262745098;False;1;17;0,210386693;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
275;0,736617031;0,277227723;0,297101449;0,95049505;1;0;0;-2,635898857;-0,380392157;True;5;17;0,185397699;0,186855495;0,191215873;0,190098643;0,197546318;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
276;0,737410682;0,277227723;0,296028881;0,95049505;1;0;0;-2,610297726;-0,266666667;False;1;15;0,180563092;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
277;0,740504116;0,277227723;0,294964029;0,95049505;1;0;0;-2,58644534;-0,266666667;False;1;15;0,212736025;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
278;0,740389647;0,287128713;0,297491039;0,95049505;1;0;0;-2,56127579;-0,31025641;True;2;13;0,184869185;0,189978406;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
279;0,739695203;0,297029703;0,3;0,95049505;1;0;0;-2,535401203;-0,3;True;2;15;0,175003171;0,176139444;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
280;0,741589142;0,297029703;0,298932384;0,95049505;1;0;0;-2,510948758;-0,278787879;False;1;11;0,183797687;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
281;0,743209512;0,306930693;0,30141844;0,95049505;1;0;0;-2,485976261;-0,266666667;True;1;15;0,212947354;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
282;0,745689671;0,316831683;0,303886926;0,95049505;1;0;0;-2,464335525;-0,447619048;True;3;7;0,206382692;0,205168396;0,19800514;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
283;0,74554015;0,316831683;0,302816901;0,95049505;1;0;0;-2,43596374;-0,285964912;False;2;19;0,170417279;0,175882846;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
284;0,751367655;0,306930693;0,301754386;0,95049505;1;0;0;-2,412312145;-0,271794872;False;1;13;0,191616595;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
285;0,753710159;0,306930693;0,300699301;0,95049505;1;0;0;-2,385873185;-0,278787879;False;1;11;0,162579745;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
286;0,751626826;0,306930693;0,299651568;0,95049505;1;0;0;-2,358084406;-0,366666667;False;4;15;0,163948044;0,166259602;0,167187214;0,169001728;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
287;0,759942652;0,306930693;0,298611111;0,95049505;1;0;0;-2,336310548;-0,262745098;False;1;17;0,216456726;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
288;0,761130903;0,297029703;0,297577855;0,940594059;0;0;0;-2,317343357;-1;False;-1;11;0,235575587;0,240636989;0,257924289;0,261015385;0,256796449;0,270480067;0,250147671;0,242229283;0,234309092;0,240624711;0,235426113;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
289;0,760638444;0,297029703;0,296551724;0,940594059;1;0;0;-2,291791855;-0,552631579;False;3;19;0,169744015;0,170118004;0,171301991;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
290;0,761365367;0,306930693;0,298969072;0,930693069;0;0;0;-2,247668981;1,5;True;-1;9;0,174236;0,175285086;0,175865263;0,184487581;0,236399278;0,232079148;0,230018288;0,235403314;0,236068726;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
291;0,761494316;0,297029703;0,297945205;0,930693069;1;0;0;-2,224146629;-0,366666667;False;8;15;0,231923148;0,21318388;0,217567727;0,208899796;0,193133563;0,197999761;0,201672018;0,20683676;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
292;0,7602693;0,297029703;0,296928328;0,930693069;1;0;0;-2,194617676;-0,190909091;False;2;11;0,18393676;0,182290345;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
293;0,760075876;0,297029703;0,295918367;0,930693069;1;0;0;-2,1668649;-0,266666667;False;3;15;0,183502197;0,186275601;0,190550581;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
294;0,761982198;0,287128713;0,294915254;0,940594059;1;0;0;-2,183657756;-0,196078431;False;1;17;0,166618645;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
295;0,761366624;0,287128713;0,293918919;0,940594059;1;0;0;-2,156901923;-0,222222222;False;1;9;0,215992957;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
296;0,767205107;0,287128713;0,292929293;0,940594059;1;0;0;-2,134562563;-0,205128205;False;1;13;0,179704458;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
297;0,766157239;0,287128713;0,291946309;0,940594059;1;0;0;-2,108322699;-0,254901961;False;3;17;0,18294099;0,191875249;0,189171895;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
298;0,767452785;0,287128713;0,2909699;0,940594059;1;0;0;-2,083224959;-0,271794872;False;1;13;0,220497027;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
299;0,765797209;0,277227723;0,29;0,930693069;0;0;0;-2,064362303;-1;False;-1;13;0,222779438;0,218625784;0,209437609;0,180009604;0,17714107;0,188952684;0,19763498;0,189039275;0,183141962;0,181193084;0,181864694;0,179855913;0,178506434;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
300;0,766096496;0,287128713;0,292358804;0,930693069;1;0;0;-2,045006416;-0,942156863;True;1;17;0,170810491;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
301;0,768696969;0,287128713;0,291390728;0,930693069;1;0;0;-2,026491565;-0,963333333;False;3;15;0,189359382;0,188888967;0,195178643;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
302;0,769060672;0,287128713;0,293729373;0,930693069;1;0;0;-2,004823629;-0,944871795;True;1;13;0,18991518;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
303;0,775139699;0,297029703;0,296052632;0,930693069;1;0;0;-1,988628438;-0,954761905;True;1;7;0,159261748;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
304;0,76875672;0,297029703;0,298360656;0,930693069;1;0;0;-1,968520427;-1,142424242;True;10;15;0,157155782;0,155009389;0,162329048;0,155822739;0,155114204;0,156810552;0,156963378;0,159164429;0,156870142;0,1555195;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
305;0,771032292;0,297029703;0,297385621;0,930693069;1;0;0;-1,949537352;-1,070588235;False;1;17;0,189730257;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
306;0,772154503;0,306930693;0,299674267;0,920792079;0;0;0;-1,905642963;1,5;True;-1;7;0,192872167;0,194969699;0,196165353;0,161966488;0,150721297;0,15080145;0,152740955;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
307;0,772871349;0,306930693;0,298701299;0,920792079;1;0;0;-1,883376736;-0,684444444;False;4;15;0,152933076;0,157372341;0,158345446;0,155671373;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
308;0,766385601;0,306930693;0,297734628;0,920792079;1;0;0;-1,862637043;-0,881481481;False;8;9;0,172148988;0,171404183;0,165656462;0,153370544;0,153564066;0,153852403;0,152972952;0,155607343;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
309;0,763817145;0,316831683;0,3;0,920792079;1;0;0;-1,838239988;-0,7;True;6;19;0,148296967;0,152996153;0,155943021;0,158409834;0,152144864;0,148289576;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
310;0,76397149;0,326732673;0,302250804;0,920792079;1;0;0;-1,813390398;-0,628787879;True;1;11;0,155693546;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
311;0,760592073;0,336633663;0,304487179;0,920792079;1;0;0;-1,789106255;-0,720634921;True;8;21;0,139439002;0,139403924;0,143337712;0,142807573;0,142687038;0,140851572;0,141131848;0,144383907;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
